start_date,end_date,duration,consent,condition,condition_for,condition_rol,timeEvent_forVic,moral,dim,color,visualDetail,sound,smell,touch,taste,vivid,detail,comprehensible,complex,realistic,location,setting,objects,people,time,year,season,day,hour,long,tone,implicationsThen,implicationsNow,felt,valenceThen,intensityThen,valenceNow,intensityNow,thoughts,reveal,before,after,accuracy,oftenThought,oftenTalked,timeEvent_unPer,check_time_unPer,attncheck_unPer,age,gender,education,language,race,attn_check_cond
3/19/20 13:25,3/19/20 13:32,440,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,7,1,2,1,7,7,7,3,3,7,7,7,7,7,7,7,7,7,1,1,6,2,7,1,7,1,5,7,5,7,7,7,7,7,NA,NA,NA,45,female,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:25,3/19/20 13:33,455,Accept HIT,ForgVic,Forgiveness,Victim,"January, 2020",4,6,5,6,6,1,4,2,6,6,6,2,6,6,6,6,6,6,6,5,6,6,2,3,2,1,6,3,5,3,3,6,4,6,6,6,3,2,NA,NA,NA,24,female,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:26,3/19/20 13:33,464,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,6,7,7,1,1,1,1,7,6,6,3,2,5,6,6,2,5,6,7,6,6,3,3,1,2,6,2,5,1,6,6,1,2,1,6,4,3,"March, 2013",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",30,male,Some College,english,Asian/Asian American,TRUE
3/19/20 13:24,3/19/20 13:34,608,Accept HIT,ForgVic,Forgiveness,Victim,"August, 2019",1,7,7,7,7,1,7,1,7,7,7,4,7,7,7,4,7,7,7,7,7,6,1,4,1,1,7,4,6,4,1,7,7,7,7,7,1,2,NA,NA,NA,33,female,4-year College Degree,english,Caucasian/White,TRUE
3/19/20 13:04,3/19/20 13:35,1853,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,6,7,6,6,7,6,6,1,1,7,7,7,1,7,1,7,7,7,7,7,7,7,6,NA,NA,NA,25,female,4-year College Degree,English,African American/Black,TRUE
3/19/20 13:12,3/19/20 13:36,1468,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,7,7,7,6,1,7,3,7,7,7,6,7,6,6,7,7,7,7,6,7,6,3,4,6,2,7,6,6,4,6,7,3,7,7,7,2,1,NA,NA,NA,35,female,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:24,3/19/20 13:36,738,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,5,5,5,4,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,6,4,5,5,5,4,6,5,6,6,5,5,4,5,5,4,NA,NA,NA,30,Male,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:30,3/19/20 13:38,484,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,5,7,4,1,5,2,7,6,7,2,7,7,7,6,6,6,6,6,7,7,3,1,6,6,7,1,7,1,6,7,2,6,2,5,5,7,NA,NA,NA,54,Male,Some College,English,Caucasian/White,TRUE
3/19/20 13:33,3/19/20 13:39,390,Accept HIT,ForgVic,Forgiveness,Victim,16-May,5,7,7,7,7,3,2,2,7,6,7,7,7,6,6,6,5,6,7,6,7,6,7,1,7,5,7,1,7,1,1,7,5,7,6,7,7,7,NA,NA,NA,37,female,4-year College Degree,english,Caucasian/White,TRUE
3/19/20 13:28,3/19/20 13:40,728,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,6,1,1,5,1,7,7,7,1,7,7,7,7,7,7,7,7,7,7,6,2,6,5,7,1,7,4,1,7,3,7,7,7,3,3,NA,NA,NA,34,Male,High School / GED,English,Caucasian/White,TRUE
3/19/20 13:35,3/19/20 13:41,337,Accept HIT,UnforgVic,No forgiveness,Victim,NA,2,6,3,3,5,2,3,2,5,3,5,4,6,3,4,5,4,6,5,5,5,5,4,2,5,6,3,5,5,2,3,3,5,3,5,3,4,3,NA,NA,NA,26,female,High School / GED,english,Caucasian/White,TRUE
3/19/20 13:01,3/19/20 13:06,317,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,7,7,7,6,1,1,1,7,7,6,3,7,7,7,7,7,7,7,7,7,7,2,2,1,1,7,2,5,3,5,7,5,3,3,7,1,1,NA,NA,NA,50,female,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 12:59,3/19/20 13:11,730,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,5,7,3,2,3,3,2,5,5,6,2,7,5,6,6,6,6,5,3,6,6,5,2,7,6,6,1,6,2,6,6,6,5,6,6,3,2,12-Mar,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",33,Female,2-year College Degree,English,African American/Black,TRUE
3/19/20 13:35,3/19/20 13:44,515,Accept HIT,ForgVic,Forgiveness,Victim,19-Jun,6,7,7,6,5,1,1,1,7,6,7,3,7,7,7,5,6,7,7,7,7,5,7,4,7,7,7,1,7,4,7,7,5,5,7,2,5,5,NA,NA,NA,41,Female,High School / GED,English,Caucasian/White,TRUE
3/19/20 13:28,3/19/20 13:44,950,Accept HIT,ForgVic,Forgiveness,Victim,16-Apr,7,7,3,5,1,2,2,1,6,7,6,3,7,7,6,6,7,5,7,7,6,7,5,3,3,4,7,3,7,1,2,6,6,6,7,3,5,3,NA,NA,NA,41,m,Some College,eng,Asian/Asian American,TRUE
3/19/20 13:17,3/19/20 13:46,1741,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,1,1,7,1,7,7,5,3,2,7,7,7,7,7,7,6,6,7,1,1,6,2,7,4,7,1,3,7,2,5,7,7,1,2,NA,NA,NA,29,male,4-year College Degree,English,Latino/Hispanic,TRUE
3/19/20 13:00,3/19/20 13:06,360,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,6,7,7,5,4,3,2,6,6,7,6,7,7,7,6,7,6,7,6,5,2,2,2,5,5,7,2,6,2,3,6,5,6,7,2,4,1,NA,NA,NA,28,male,Some College,english,Caucasian/White,TRUE
3/19/20 12:49,3/19/20 12:56,437,Accept HIT,ForgVic,Forgiveness,Victim,16-Aug,6,7,6,7,4,3,3,2,7,7,7,6,6,7,7,5,5,7,5,7,5,4,5,3,7,7,7,2,7,3,5,6,5,5,6,7,6,6,NA,NA,NA,57,female,Some College,English,Caucasian/White,TRUE
3/19/20 13:38,3/19/20 13:47,578,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,7,7,7,1,1,1,1,6,7,6,3,6,7,6,6,5,6,7,7,6,5,5,2,3,5,7,2,6,3,6,7,5,3,3,7,5,2,"November, 2018",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",36,female,High School / GED,English,Asian/Asian American,TRUE
3/19/20 13:27,3/19/20 13:49,1340,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,3,6,5,3,1,4,1,3,4,5,5,6,6,6,3,3,3,3,5,2,4,2,2,2,2,5,4,3,2,2,3,3,3,3,5,4,2,14-Nov,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",35,Male,Some College,English,"Latino/Hispanic,Other",TRUE
3/19/20 13:34,3/19/20 13:50,946,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,7,6,7,7,3,3,2,7,7,7,7,7,7,7,5,5,7,6,7,6,5,7,7,7,7,7,1,7,2,5,6,6,6,7,7,5,5,NA,NA,NA,33,Male,Some College,English,African American/Black,TRUE
3/19/20 13:48,3/19/20 13:53,292,Accept HIT,ForgVic,Forgiveness,Victim,"March, 2014",7,5,6,4,3,1,6,1,7,6,7,2,6,6,5,4,2,6,6,6,4,5,3,1,7,6,5,2,7,2,5,7,5,3,5,1,4,2,NA,NA,NA,25,Male,4-year College Degree,English,Asian/Asian American,TRUE
3/19/20 13:49,3/19/20 13:53,214,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,7,7,5,1,1,2,2,7,7,7,1,6,6,7,6,6,7,7,6,6,6,6,2,2,2,7,1,7,3,5,7,5,1,1,7,1,1,NA,NA,NA,23,Female,4-year College Degree,English,"African American/Black,Caucasian/White",TRUE
3/19/20 13:41,3/19/20 13:56,886,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,3,6,6,6,4,3,4,1,6,6,7,6,7,7,5,5,5,6,7,6,6,6,4,3,7,6,7,1,7,3,5,6,4,6,6,1,4,4,NA,NA,NA,53,male,2-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:49,3/19/20 13:57,459,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,2,4,6,5,2,2,2,2,5,4,6,5,6,2,3,3,5,3,5,5,2,2,2,3,4,2,6,3,6,2,3,6,5,5,2,6,3,2,12-Oct,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",28,male,4-year College Degree,english,Caucasian/White,TRUE
3/19/20 13:46,3/19/20 13:59,824,Accept HIT,ForgVic,Forgiveness,Victim,18-Apr,7,4,5,4,3,4,5,2,4,5,5,3,2,3,6,5,5,5,4,5,5,5,3,5,6,5,4,5,5,5,2,5,5,4,5,3,5,5,NA,NA,NA,31,Female,High School / GED,English,Latino/Hispanic,TRUE
3/19/20 13:57,3/19/20 14:02,273,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,6,5,6,7,1,1,7,7,7,7,5,6,5,7,7,6,7,6,6,7,7,6,2,7,5,7,2,6,1,7,7,4,6,7,2,7,7,18-Apr,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",27,male,Some College,english,Caucasian/White,TRUE
3/19/20 13:59,3/19/20 14:03,287,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,6,5,6,1,1,1,1,6,5,5,5,7,7,6,7,6,5,7,6,4,3,2,1,3,7,7,1,7,1,4,5,7,1,1,7,2,2,NA,NA,NA,31,M,High School / GED,English,Caucasian/White,TRUE
3/19/20 13:52,3/19/20 14:04,685,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,6,7,7,4,1,2,1,6,7,6,1,7,6,7,6,6,7,7,7,6,7,2,4,3,1,6,2,6,6,3,7,6,4,6,7,2,1,NA,NA,NA,38,Female,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:38,3/19/20 14:04,1518,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,3,4,5,6,7,5,5,3,6,7,6,6,5,6,6,5,3,3,5,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,5,6,6,3,"February, 2016",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",26,male,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:56,3/19/20 14:04,496,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,6,7,7,5,6,1,1,1,6,6,7,3,6,6,7,3,5,6,5,6,6,6,5,2,6,5,6,2,7,3,3,6,6,2,7,7,3,3,NA,NA,NA,53,Male,Some College,English,Caucasian/White,TRUE
3/19/20 13:51,3/19/20 14:05,845,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,6,3,6,5,2,5,5,6,6,6,7,6,6,5,6,5,7,5,5,6,6,5,2,6,5,5,2,7,1,6,6,5,5,6,6,5,5,NA,NA,NA,34,female,4-year College Degree,english,African American/Black,TRUE
3/19/20 14:03,3/19/20 14:07,243,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,5,5,4,5,1,1,2,1,5,5,7,4,7,7,5,5,5,5,6,5,4,6,3,2,6,4,5,3,5,3,4,6,2,3,2,6,4,5,NA,NA,NA,27,Male,Masters Degree,English,Caucasian/White,TRUE
3/19/20 14:00,3/19/20 14:07,460,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,2,6,7,5,2,1,1,1,5,5,5,2,5,5,5,5,5,5,6,6,5,2,5,2,7,7,6,1,7,2,6,5,7,3,3,5,7,6,"February, 2017",Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",35,Male,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:49,3/19/20 14:08,1112,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,5,4,6,4,6,3,5,4,6,5,6,6,4,6,6,6,6,6,5,6,4,3,5,4,6,1,6,4,5,6,4,2,4,7,3,3,NA,NA,NA,36,male,4-year College Degree,English,African American/Black,TRUE
3/19/20 14:06,3/19/20 14:12,346,Accept HIT,ForgVic,Forgiveness,Victim,"May, 2018",4,5,5,5,4,3,5,4,3,5,5,4,5,3,5,3,4,4,4,5,4,3,3,2,4,3,5,2,4,2,4,5,4,3,5,4,5,2,NA,NA,NA,28,male,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 13:59,3/19/20 14:12,775,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,7,7,4,2,1,1,1,7,7,7,6,7,7,7,6,7,7,7,7,7,7,3,1,6,6,7,1,7,1,7,7,3,6,7,7,2,2,NA,NA,NA,51,Male,4-year College Degree,English,"Caucasian/White,Latino/Hispanic",TRUE
3/19/20 14:05,3/19/20 14:14,583,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,6,5,6,6,6,2,1,1,5,5,5,3,7,7,6,4,4,5,5,5,5,5,6,1,2,6,5,1,7,1,6,5,7,6,3,7,5,3,18-Nov,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",36,Male,Some College,English,Asian/Asian American,TRUE
3/19/20 14:09,3/19/20 14:18,548,Accept HIT,UnforgVic,No forgiveness,Victim,NA,5,6,5,3,2,1,1,1,6,5,6,4,4,6,5,3,4,4,2,5,3,4,4,3,5,6,6,2,5,3,4,5,4,1,6,6,6,4,NA,NA,NA,55,female,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 14:05,3/19/20 14:21,981,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,6,6,7,5,1,5,1,6,6,7,7,7,7,6,6,6,7,6,7,6,4,3,2,7,7,7,1,6,1,7,6,4,3,3,6,6,2,NA,NA,NA,27,Female,Some College,English,"Caucasian/White,Latino/Hispanic",TRUE
3/19/20 14:21,3/19/20 14:28,420,Accept HIT,UnforgVic,No forgiveness,Victim,NA,3,5,7,6,7,1,1,1,6,6,6,3,7,7,6,5,5,5,6,6,4,5,2,1,5,5,5,2,6,3,3,5,3,2,1,6,2,1,NA,NA,NA,35,Man,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 14:26,3/19/20 14:32,320,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,6,6,6,6,1,2,1,6,6,7,3,7,6,5,5,6,6,5,6,7,2,7,1,6,3,7,1,7,3,2,7,5,3,6,7,3,3,NA,NA,NA,34,female,4-year College Degree,english,Caucasian/White,TRUE
3/19/20 14:24,3/19/20 14:36,725,Accept HIT,ForgVic,Forgiveness,Victim,"april, 2018",7,7,7,4,3,1,1,1,7,7,7,2,7,7,7,4,4,7,7,7,7,4,4,1,3,5,7,1,5,4,5,7,4,1,7,1,5,5,NA,NA,NA,30,male,2-year College Degree,english,Other,TRUE
3/19/20 14:39,3/19/20 14:49,578,Accept HIT,ForgVic,Forgiveness,Victim,12-Sep,7,6,5,4,2,2,3,1,6,5,4,3,5,4,6,4,3,5,5,4,4,4,4,4,4,4,6,2,6,3,5,4,5,4,5,6,2,2,NA,NA,NA,27,female,High School / GED,English,Latino/Hispanic,TRUE
3/19/20 14:34,3/19/20 14:52,1027,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,7,7,5,5,3,2,2,1,6,6,6,5,7,6,6,6,6,5,7,5,4,4,3,1,6,4,7,1,7,1,7,6,5,2,4,7,4,4,NA,NA,NA,55,Female,Some College,English,Caucasian/White,TRUE
3/19/20 14:48,3/19/20 14:56,463,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,6,7,1,4,2,7,5,7,3,7,7,7,7,7,7,7,6,6,6,2,1,7,7,7,1,7,2,6,7,4,3,5,7,7,7,NA,NA,NA,32,Male,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 14:53,3/19/20 15:06,790,Accept HIT,UnforgVic,No forgiveness,Victim,NA,7,7,7,7,1,1,4,1,7,7,7,6,7,7,6,7,7,7,7,7,7,6,7,1,7,6,7,1,7,1,7,7,4,5,7,7,7,2,NA,NA,NA,33,Female,4-year College Degree,English,African American/Black,TRUE
3/19/20 15:05,3/19/20 15:18,758,Accept HIT,ForgVic,Forgiveness,Victim,16-Jul,7,5,7,6,1,2,5,1,4,5,5,1,7,7,6,6,7,1,3,1,1,1,1,1,7,7,7,1,7,1,5,2,1,7,7,7,7,7,NA,NA,NA,43,Female,Masters Degree,English,Caucasian/White,TRUE
3/19/20 15:10,3/19/20 15:18,492,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,7,6,7,7,6,5,6,6,6,7,7,6,6,7,6,6,6,7,6,6,6,7,3,2,7,7,7,2,7,2,5,7,5,6,5,7,5,6,16-Sep,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",32,male,2-year College Degree,English,Caucasian/White,TRUE
3/19/20 15:31,3/19/20 15:40,524,Accept HIT,ForgPer,Forgiveness,Perpetrator,NA,3,7,7,7,7,5,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,1,7,7,7,1,7,1,7,7,7,7,7,7,7,2,NA,NA,NA,26,male,4-year College Degree,english,Asian/Asian American,TRUE
3/19/20 15:32,3/19/20 15:41,534,Accept HIT,UnforgPer,No forgiveness,Perpetrator,NA,5,5,7,5,5,2,2,1,5,5,5,3,6,5,5,3,3,5,5,5,5,4,5,1,6,3,6,1,7,1,5,5,2,5,5,6,2,3,1-Mar-18,Yes,"A memory in which I harmed another person, and I know the person I harmed did NOT end up forgiving me.",36,Male,2-year College Degree,English,African American/Black,TRUE
3/19/20 15:35,3/19/20 15:55,1196,Accept HIT,ForgVic,Forgiveness,Victim,May-75,6,5,5,5,3,2,4,2,5,6,5,4,6,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5,6,5,6,5,6,5,5,6,6,6,NA,NA,NA,50,female,4-year College Degree,English,Caucasian/White,TRUE
3/19/20 16:17,3/19/20 16:27,578,Accept HIT,UnforgVic,No forgiveness,Victim,NA,6,7,6,6,6,2,6,1,7,6,6,6,7,6,7,6,6,7,3,7,7,2,5,1,6,5,7,2,7,1,6,3,6,2,2,6,7,2,NA,NA,NA,26,Male,4-year College Degree,English,Caucasian/White,TRUE
